"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"a_h1_h2-10m-n3-c32-concurrent_write-r1-scylla","scylla","10000000","3","3","LOCAL_QUORUM","32","CONCURRENT_WRITE","CONCURRENT_WRITE","1","COMPLETED","6676.9119306431085","180.0059687","1201884","0","4.789293639918661","4.284415","9.003007","12.705791","218.497023","0","0",,,,,,"1201884","0","4.789293639918661","4.284415","9.003007","12.705791","218.497023"
