"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"c_h4-1m-n3-c32-read_heavy-r3-scylla","scylla","1000000","3","3","LOCAL_QUORUM","32","MIXED_WORKLOAD","READ_HEAVY","3","COMPLETED","5053.8161834478105","180.0067448","909721","0","6.328638802832956","5.898239","11.132927","14.237695","48.758783","727776","0","6.661405316800774","6.275071","11.501567","14.589951","48.758783","181945","0","4.997580062722251","4.685823","8.413183","10.829823","40.992767"
