"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"b_h3-1m-n3-c8-concurrent_write-r2-scylla","scylla","1000000","3","1","LOCAL_QUORUM","8","CONCURRENT_WRITE","CONCURRENT_WRITE","2","COMPLETED","4174.484470967656","180.0016278","751414","0","1.914112298786022","1.807359","3.043327","3.856383","23.068671","0","0",,,,,,"751414","0","1.914112298786022","1.807359","3.043327","3.856383","23.068671"
