"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"a_h1_h2-1m-n3-c8-read_single-r2-cassandra","cassandra","1000000","3","3","LOCAL_QUORUM","8","READ_SINGLE","READ_SINGLE","2","COMPLETED","1676.7354968608406","180.0081173","301826","0","4.766688356443779","4.272127","8.142847","11.362303","247.070719","301826","0","4.766688356443779","4.272127","8.142847","11.362303","247.070719","0","0",,,,,
