"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"c_h4-10m-n3-c32-write_heavy-r2-scylla","scylla","10000000","3","3","LOCAL_QUORUM","32","MIXED_WORKLOAD","WRITE_HEAVY","2","COMPLETED","5848.968886068325","180.0062576","1052851","0","5.467644892551747","4.976639","9.986047","13.369343","51.249151","210570","0","6.956791438704469","6.438911","12.345343","15.876095","51.249151","842281","0","5.095358698011708","4.698111","9.003007","11.829247","49.020927"
