suite,datasetSize,nodes,rf,cl,concurrency,profile,database,n,throughput,throughput_sd,throughput_min,throughput_max,total_meanMs,total_meanMs_sd,total_meanMs_min,total_meanMs_max,total_p95Ms,total_p95Ms_sd,total_p95Ms_min,total_p95Ms_max,total_p99Ms,total_p99Ms_sd,total_p99Ms_min,total_p99Ms_max,read_meanMs,read_meanMs_sd,read_meanMs_min,read_meanMs_max,read_p95Ms,read_p95Ms_sd,read_p95Ms_min,read_p95Ms_max,read_p99Ms,read_p99Ms_sd,read_p99Ms_min,read_p99Ms_max,write_meanMs,write_meanMs_sd,write_meanMs_min,write_meanMs_max,write_p95Ms,write_p95Ms_sd,write_p95Ms_min,write_p95Ms_max,write_p99Ms,write_p99Ms_sd,write_p99Ms_min,write_p99Ms_max,cpu_percent_sum_mean,cpu_percent_sum_mean_sd,cpu_percent_sum_mean_min,cpu_percent_sum_mean_max,memory_gib_sum_mean,memory_gib_sum_mean_sd,memory_gib_sum_mean_min,memory_gib_sum_mean_max,client_cpu_percent,client_cpu_percent_sd,client_cpu_percent_min,client_cpu_percent_max,cpu_core_seconds_per_1000_ops,cpu_core_seconds_per_1000_ops_sd,cpu_core_seconds_per_1000_ops_min,cpu_core_seconds_per_1000_ops_max,throughput_cv_pct
A_H1_H2,10000000,3,3,LOCAL_QUORUM,128,CONCURRENT_WRITE,scylla,3,15052.154753119285,227.12753525998596,14917.437654997233,15314.386068051934,8.50056019909924,0.12735457597776548,8.35352254573827,8.576112346475261,14.838441666666666,0.33107573836409904,14.483455,15.138815,19.273044333333335,0.7490791557140898,18.612223,20.086783,,,,,,,,,,,,,8.50056019909924,0.12735457597776548,8.35352254573827,8.576112346475261,14.838441666666666,0.33107573836409904,14.483455,15.138815,19.273044333333335,0.7490791557140898,18.612223,20.086783,494.28773333333334,4.6987869129524675,489.4336,498.814,11.709613333333333,0.03917432492504841,11.67228,11.750399999999999,77.95257559819493,1.0547156870713799,77.09612577614924,79.13066413501441,0.3284608747740604,0.007824402737253098,0.31959074155837736,0.33438316387593614,1.5089370192192444
A_H1_H2,10000000,3,3,LOCAL_QUORUM,128,READ_SINGLE,cassandra,3,4009.2572980905447,121.31094737394865,3869.518299239339,4087.559181687421,31.934719442136547,0.9828553763277762,31.303047609705192,33.0671015682271,55.23592433333334,1.7482068370319697,54.067199,57.245695,71.54346566666666,2.195537510924674,69.599231,73.924607,31.934719442136547,0.9828553763277762,31.303047609705192,33.0671015682271,55.23592433333334,1.7482068370319697,54.067199,57.245695,71.54346566666666,2.195537510924674,69.599231,73.924607,,,,,,,,,,,,,526.2951388888889,2.207918835586388,524.2644,528.6454166666667,9.530122777777779,0.5979380050555534,8.83976,9.884208333333333,47.468905975018245,0.5092459803369304,46.91490094976943,47.916613767258184,1.3134301176475849,0.03636594317706691,1.2867718279319624,1.3548570117966847,3.0257710681657772
A_H1_H2,10000000,3,3,LOCAL_QUORUM,128,READ_SINGLE,scylla,3,15283.312913762507,147.71415146453796,15114.37367398323,15388.132484266043,8.371312490821799,0.08160530493942791,8.313770887817205,8.464706420823134,14.363305666666667,0.15463869245869064,14.229503,14.532607,18.388308333333335,0.33148088932747427,18.006015,18.595839,8.371312490821799,0.08160530493942791,8.313770887817205,8.464706420823134,14.363305666666667,0.15463869245869064,14.229503,14.532607,18.388308333333335,0.33148088932747427,18.006015,18.595839,,,,,,,,,,,,,450.3168,1.7573622051244635,449.016,452.316,11.713813333333334,0.004518111699962158,11.70908,11.71808,94.05180017074846,4.777483738597883,91.01162544287074,99.55840908743822,0.29467195165309734,0.004017777009497125,0.2917936926128671,0.2992621525419763,0.9665060991555208
B_H3,1000000,1,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,cassandra,3,2665.521153431273,205.96568326202657,2427.6985334514998,2785.9034328500506,3.010429552363332,0.24334327747193601,2.8683287805500606,3.2914120193779732,5.013503,0.7880090853486398,4.530175,5.922815,13.473108333333332,0.8631714648604486,12.787711,14.442495,,,,,,,,,,,,,3.010429552363332,0.24334327747193601,2.8683287805500606,3.2914120193779732,5.013503,0.7880090853486398,4.530175,5.922815,13.473108333333332,0.8631714648604486,12.787711,14.442495,233.4442446633826,0.8775002284350277,232.64535714285714,234.38344827586207,2.537669540229885,0.010165763186746132,2.5259642857142857,2.5442857142857145,27.73413121084899,0.4094802891750413,27.307967791945316,28.124590096155345,0.8793149895815228,0.06841581438376268,0.8383297040763036,0.958295908397248,7.727032404034423
B_H3,1000000,1,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,scylla,3,4843.575589914367,36.97089633939737,4800.943996988275,4866.8298495770805,1.6498982956254213,0.012704522858615239,1.6420103101345946,1.6645539485940428,2.609833666666667,0.024261093572494497,2.594815,2.637823,3.175081666666667,0.04041017640809451,3.147775,3.221503,,,,,,,,,,,,,1.6498982956254213,0.012704522858615239,1.6420103101345946,1.6645539485940428,2.609833666666667,0.024261093572494497,2.594815,2.637823,3.175081666666667,0.04041017640809451,3.147775,3.221503,62.15597701149425,2.53147117188688,59.919310344827586,64.90413793103448,3.5995402298850574,0.4346753600659167,3.0976206896551726,3.851,37.50047154074963,0.4764918445133928,37.064823485630285,38.00933260536958,0.12835625378321158,0.00616429967040633,0.12321589637284153,0.13519036666903447,0.7632976022172703
B_H3,1000000,1,1,LOCAL_QUORUM,8,READ_SINGLE,cassandra,3,2516.495973257109,11.06300710334461,2507.5235135842577,2528.8569317703177,3.1760841858539908,0.014290046246579651,3.160151273187406,3.18776711123715,4.927487,0.06437369301197499,4.853759,4.972543,20.709374999999998,0.4250377181945163,20.365311,21.184511,3.1760841858539908,0.014290046246579651,3.160151273187406,3.18776711123715,4.927487,0.06437369301197499,4.853759,4.972543,20.709374999999998,0.4250377181945163,20.365311,21.184511,,,,,,,,,,,,,229.6322988505747,0.8358499297324213,228.90310344827586,230.5444827586207,2.5878275862068967,0.012820214789669791,2.578689655172414,2.6024827586206896,28.52807424691647,0.2563246630260356,28.329097585447364,28.8173217645653,0.9125192051929184,0.0050309202119181344,0.9073242043163049,0.9173681790593773,0.4396195035045386
B_H3,1000000,1,1,LOCAL_QUORUM,8,READ_SINGLE,scylla,3,4536.799806729647,36.95524158007759,4495.7889144021765,4567.516516924851,1.761789962741761,0.014422265762160583,1.7498013651730013,1.7777946009791832,2.673321666666667,0.029631193653535635,2.654207,2.707455,3.252223,0.08720248363435545,3.178495,3.348479,1.761789962741761,0.014422265762160583,1.7498013651730013,1.7777946009791832,2.673321666666667,0.029631193653535635,2.654207,2.707455,3.252223,0.08720248363435545,3.178495,3.348479,,,,,,,,,,,,,86.99154761904762,0.1373957551651952,86.8375,87.10142857142857,3.8509404761904764,4.123930494220315e-05,3.850892857142857,3.850964285714286,43.93670625546571,0.9172638434664434,42.97521206654427,44.80218657182644,0.19175501658301292,0.001598458095787751,0.19069756671634525,0.19359386293003436,0.8145662836006156
B_H3,1000000,1,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,cassandra,3,8265.027290202455,47.79065494180875,8212.194929681871,8305.24575147475,3.867828864100013,0.022009300565954768,3.849329539774031,3.892169601804997,6.742015,0.17650861200519394,6.610943,6.942719,38.141951,0.16384000000000043,37.978111,38.305791,,,,,,,,,,,,,3.867828864100013,0.022009300565954768,3.849329539774031,3.892169601804997,6.742015,0.17650861200519394,6.610943,6.942719,38.141951,0.16384000000000043,37.978111,38.305791,219.5562068965517,0.6139712062407787,218.90206896551723,220.12,2.555503694581281,0.009759282045783968,2.546103448275862,2.5655862068965516,41.27277603209775,0.6490537686132386,40.54285019668336,41.784970062844955,0.2656524886257127,0.002068008828747166,0.2644498160230622,0.26804039831593124,0.5782274306397128
B_H3,1000000,1,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,scylla,3,14460.298601714761,167.96144629680944,14267.075581198054,14571.390985528129,2.210962690230079,0.02582473073246661,2.1938341631109686,2.240666416565491,3.307519,0.1532719697270183,3.192831,3.481599,4.339028333333333,0.2890607688451222,4.132863,4.669439,,,,,,,,,,,,,2.210962690230079,0.02582473073246661,2.1938341631109686,2.240666416565491,3.307519,0.1532719697270183,3.192831,3.481599,4.339028333333333,0.2890607688451222,4.132863,4.669439,104.23965517241379,1.2802885469209362,102.84896551724138,105.36931034482758,3.855609195402299,0.002361586493220468,3.8528965517241383,3.857206896551724,66.07498071845471,1.9023962262895515,64.08067553936836,67.86973693217642,0.07208665287480474,0.0002266487614632032,0.07185917011657388,0.0723124583298034,1.161535117102574
B_H3,1000000,1,1,LOCAL_QUORUM,32,READ_SINGLE,cassandra,3,5896.754767865472,283.89180585638786,5569.234625159859,6072.45110848352,5.4312465807400505,0.2692657787306758,5.265140511572975,5.7419191222531,38.58978033333334,1.5523641863291415,37.519359,40.370175,49.293993666666665,0.19751612492485862,49.086463,49.479679,5.4312465807400505,0.2692657787306758,5.265140511572975,5.7419191222531,38.58978033333334,1.5523641863291415,37.519359,40.370175,49.293993666666665,0.19751612492485862,49.086463,49.479679,,,,,,,,,,,,,211.76761904761906,0.23988223961327573,211.56586206896552,212.03285714285715,2.5967003284072248,0.01767978345390153,2.576551724137931,2.609620689655172,35.94569186300563,1.7136469499706009,33.96745182426352,36.973678718905624,0.3597099964308122,0.01820572513855753,0.3486304527594683,0.38072171746000183,4.814373617900207
B_H3,1000000,1,1,LOCAL_QUORUM,32,READ_SINGLE,scylla,3,14485.614868559427,62.23232454177915,14414.730516612992,14531.275591627207,2.2072721564460376,0.009560009062940281,2.20030289766248,2.2181706813920683,3.0795083333333335,0.0031283716744231658,3.076095,3.082239,4.003156333333333,0.05034637740029884,3.971071,4.061183,2.2072721564460376,0.009560009062940281,2.20030289766248,2.2181706813920683,3.0795083333333335,0.0031283716744231658,3.076095,3.082239,4.003156333333333,0.05034637740029884,3.971071,4.061183,,,,,,,,,,,,,117.23183908045976,0.9963843275069394,116.28103448275863,118.26827586206896,3.8561609195402298,0.0001108465604713403,3.8560344827586204,3.8562413793103447,69.77883716568167,1.0005308102250474,69.05141189498686,70.9198536405124,0.08092940233663809,0.0004977705547801798,0.08061660255349525,0.08150340580452982,0.42961465637784185
B_H3,1000000,2,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,cassandra,3,2814.4739037665663,13.702832913120282,2800.1905747118453,2827.511118580441,2.8391593310138576,0.01366554710457533,2.826137686815638,2.8533886221612046,4.871508333333333,0.06349900979805367,4.825087,4.943871,7.925759,0.13944458879425906,7.802879,8.077311,,,,,,,,,,,,,2.8391593310138576,0.01366554710457533,2.826137686815638,2.8533886221612046,4.871508333333333,0.06349900979805367,4.825087,4.943871,7.925759,0.13944458879425906,7.802879,8.077311,312.77290256410254,2.195706990579846,310.2923076923077,314.4672,5.054681538461538,0.013271552260692408,5.0424,5.06876,46.112380830451926,0.6201918057491835,45.42679354621026,46.634382264487726,1.1113158556200278,0.008919801616413973,1.1019998640059772,1.1197780709345717,0.4868701356506449
B_H3,1000000,2,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,scylla,3,3859.3240346018356,26.711004026209025,3836.6470651729373,3888.7676022829205,2.0706900158843924,0.014305423367341478,2.054947020768987,2.0828932239952276,3.2822603333333333,0.02246585367470662,3.256319,3.295231,4.530175,0.11013594857266201,4.403199,4.599807,,,,,,,,,,,,,2.0706900158843924,0.014305423367341478,2.054947020768987,2.0828932239952276,3.2822603333333333,0.02246585367470662,3.256319,3.295231,4.530175,0.11013594857266201,4.403199,4.599807,164.42746666666667,0.5942490162661799,163.8068,164.9912,5.289893333333334,2.5120976596727553,2.67128,7.67984,58.610528805404336,1.9685944989272892,56.60440167817554,60.53931088090793,0.42607309973968066,0.004469507211370258,0.4212306230483827,0.4300400771749459,0.692116126729037
B_H3,1000000,2,1,LOCAL_QUORUM,8,READ_SINGLE,cassandra,3,2610.52436919988,5.897741239183016,2604.0195223398923,2615.522810161413,3.0615277269203074,0.006916423153828516,3.0556934717524564,3.069167990032684,5.320703,0.04256688064681274,5.271551,5.345279,8.211113666666666,0.07285048154496511,8.146943,8.290303,3.0615277269203074,0.006916423153828516,3.0556934717524564,3.069167990032684,5.320703,0.04256688064681274,5.271551,5.345279,8.211113666666666,0.07285048154496511,8.146943,8.290303,,,,,,,,,,,,,331.28672307692307,1.9014734721904085,329.1248,332.69960000000003,5.104449743589743,0.012989782086654612,5.091269230769231,5.11724,47.974318297823906,0.7350297523694835,47.4558312629936,48.81549577446725,1.2690362556340617,0.004458773395750784,1.2639106472760178,1.2720194934161861,0.22592170786709265
B_H3,1000000,2,1,LOCAL_QUORUM,8,READ_SINGLE,scylla,3,3770.1443772916746,20.187262185175772,3751.517272547605,3791.5946005900023,2.119898238432299,0.01130592365828673,2.1078758087434815,2.1303162432705793,3.3498443333333334,0.019891271385543217,3.327999,3.366911,4.489215000000001,0.08983229316899352,4.386815,4.554751,2.119898238432299,0.01130592365828673,2.1078758087434815,2.1303162432705793,3.3498443333333334,0.019891271385543217,3.327999,3.366911,4.489215000000001,0.08983229316899352,4.386815,4.554751,,,,,,,,,,,,,181.92744615384615,0.6493806731788545,181.19153846153847,182.42000000000002,7.689026666666667,0.0008003332639181618,7.6882399999999995,7.68984,61.14504848238701,0.9735965110942333,60.05705069297318,61.934171374466324,0.48256290820511544,0.0042770867572474985,0.4778768764818465,0.48625659099290525,0.5354506396828632
B_H3,1000000,2,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,cassandra,3,8193.604827666704,65.00003210666313,8125.724676046747,8255.279681930926,3.9019424343183333,0.030948200641692875,3.8727453929613302,3.9343858619721197,6.949545666666666,0.07666562466538296,6.893567,7.036927,10.392916333333332,0.07387954795025033,10.321919,10.469375,,,,,,,,,,,,,3.9019424343183333,0.030948200641692875,3.8727453929613302,3.9343858619721197,6.949545666666666,0.07666562466538296,6.893567,7.036927,10.392916333333332,0.07387954795025033,10.321919,10.469375,375.4588,0.7671532832491887,374.6372,376.1564,5.07804,0.005820240544857466,5.07196,5.08356,71.41638634755739,0.9597880264972285,70.6603960658427,72.49620203262255,0.45825803948624616,0.004556552612431733,0.45381527269148997,0.4629204347876135,0.7933020138728513
B_H3,1000000,2,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,scylla,3,9440.348323197597,265.44943568736767,9134.581711500903,9611.765039023188,3.3886726810442807,0.09692089495329151,3.326382111729099,3.5003386065918933,5.883220333333333,0.2861733455465996,5.713919,6.213631,8.286207000000001,0.5995150526617327,7.933951,8.978431,,,,,,,,,,,,,3.3886726810442807,0.09692089495329151,3.326382111729099,3.5003386065918933,5.883220333333333,0.2861733455465996,5.713919,6.213631,8.286207000000001,0.5995150526617327,7.933951,8.978431,253.80373333333333,0.6991732641722923,253.1996,254.5696,7.708026666666667,0.0027978086663198558,7.70496,7.71044,80.40418128983572,3.384574785915152,77.21334191516374,83.9538922925172,0.2689921422492639,0.007616419683171514,0.26342674729565785,0.27767226569406217,2.811860607251997
B_H3,1000000,2,1,LOCAL_QUORUM,32,READ_SINGLE,cassandra,3,6759.643765337105,31.92689525603454,6727.195097112003,6791.021963263969,4.730503826200384,0.022292395081051703,4.708720601584063,4.753272695028292,8.688980333333333,0.11478548238054045,8.577023,8.806399,12.533759,0.06502198422072261,12.460031,12.582911,4.730503826200384,0.022292395081051703,4.708720601584063,4.753272695028292,8.688980333333333,0.11478548238054045,8.577023,8.806399,12.533759,0.06502198422072261,12.460031,12.582911,,,,,,,,,,,,,410.6845333333333,1.5366774721239846,409.7784,412.4588,5.128946666666667,0.0009000740710261955,5.12792,5.1296,67.92524258685272,0.8993945993681269,67.03620224447076,68.83464564392527,0.6075689061517404,0.005002965874188173,0.6034119786634413,0.6131215076207159,0.4723162397958458
B_H3,1000000,2,1,LOCAL_QUORUM,32,READ_SINGLE,scylla,3,8972.528734093552,429.36625110802504,8476.811663769124,9227.72329217582,3.5695696275110405,0.17567783399631698,3.465424856093768,3.7724004335399712,6.227284333333333,0.45996335306775593,5.959679,6.758399,8.800937666666666,0.9702794911927863,8.204287,9.920511,3.5695696275110405,0.17567783399631698,3.465424856093768,3.7724004335399712,6.227284333333333,0.45996335306775593,5.959679,6.758399,8.800937666666666,0.9702794911927863,8.204287,9.920511,,,,,,,,,,,,,271.3888512820513,1.567660782149494,269.6144,272.586,7.708946666666667,0.00016653327995738606,7.70876,7.70908,80.58022447554512,2.667866192569327,77.6585399407147,82.88683836145668,0.3029792977044128,0.01613079310585567,0.29264398166376543,0.3215666583287018,4.78534272591997
B_H3,1000000,3,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,cassandra,3,2672.0583183089457,21.445337048440685,2647.4537409988616,2686.7820864012942,2.990619453106233,0.024085610235402555,2.974114534851311,3.018257664100993,5.308415,0.10625942954862858,5.222399,5.427199,8.067753666666666,0.096088819356538,7.991295,8.175615,,,,,,,,,,,,,2.990619453106233,0.024085610235402555,2.974114534851311,3.018257664100993,5.308415,0.10625942954862858,5.222399,5.427199,8.067753666666666,0.096088819356538,7.991295,8.175615,341.0732111111111,0.9383164713306524,340.0808333333333,341.946,8.845952222222222,0.019615080460744744,8.82536,8.864416666666667,54.2873162572602,1.2592679327182166,52.86502192228086,55.26031232180056,1.2765126575153087,0.01310168368062535,1.2680408359863122,1.2916033043545712,0.8025774325918419
B_H3,1000000,3,1,LOCAL_QUORUM,8,CONCURRENT_WRITE,scylla,3,4212.241215963305,32.70253075833757,4174.484470967656,4231.645586084858,1.8971035785340191,0.014731378965101955,1.8883964802634083,1.914112298786022,3.0337696666666667,0.018355991428776954,3.012607,3.045375,3.8693536666666666,0.019029142002027488,3.856383,3.891199,,,,,,,,,,,,,1.8971035785340191,0.014731378965101955,1.8883964802634083,1.914112298786022,3.0337696666666667,0.018355991428776954,3.012607,3.045375,3.8693536666666666,0.019029142002027488,3.856383,3.891199,206.9528,1.6193344311784394,205.3148,208.5528,11.720213333333334,0.0021917420772829405,11.7178,11.72208,67.61236168467354,0.5743968209530489,67.20384949811883,68.26913302962556,0.49131527159147836,0.0019588384128814873,0.48914966007706,0.492963447142932,0.7763688991599873
B_H3,1000000,3,1,LOCAL_QUORUM,8,READ_SINGLE,cassandra,3,2395.374224695335,10.661687425775511,2384.934454118455,2406.2447711390314,3.3365271263250484,0.015181001110111253,3.321015493017189,3.3513543444523126,5.849087,0.039073349690038346,5.808127,5.885951,8.634367,0.12611423697584612,8.495103,8.740863,3.3365271263250484,0.015181001110111253,3.321015493017189,3.3513543444523126,5.849087,0.039073349690038346,5.808127,5.885951,8.634367,0.12611423697584612,8.495103,8.740863,,,,,,,,,,,,,361.36333333333334,3.0219591349542227,359.3276,364.8356,8.867866666666666,0.006491882110245958,8.86272,8.87516,53.252771442603276,0.5541349100716213,52.724344909867895,53.82945798492594,1.5086056370044758,0.013880540886236071,1.49580293874103,1.5233578904690146,0.4450948547353414
B_H3,1000000,3,1,LOCAL_QUORUM,8,READ_SINGLE,scylla,3,3909.500734511352,13.419554413663157,3901.220812366289,3924.983825999031,2.044384184224455,0.007010304227853562,2.036292903329177,2.048636574454057,3.194196333333333,0.013636255986645762,3.182591,3.209215,4.081663,0.03383851344252541,4.059135,4.120575,2.044384184224455,0.007010304227853562,2.036292903329177,2.048636574454057,3.194196333333333,0.013636255986645762,3.182591,3.209215,4.081663,0.03383851344252541,4.059135,4.120575,,,,,,,,,,,,,231.15409444444444,2.3985254915105543,228.9176,233.68708333333333,11.721974444444443,0.0004891754210834516,11.72144,11.722399999999999,68.00041022984898,0.7620274297992443,67.15494708037421,68.6342812157028,0.591268012072867,0.006598451775096049,0.5867845246656259,0.5988448585243361,0.3432549403355072
B_H3,1000000,3,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,cassandra,3,6408.956095659017,48.85442799801339,6376.891853938014,6465.183594825437,4.9888934121928346,0.037937974156036995,4.945223319044946,5.013725475017184,9.229652333333334,0.10242730302674774,9.125887,9.330687,13.085353666666666,0.2518734724049628,12.795903,13.254655,,,,,,,,,,,,,4.9888934121928346,0.037937974156036995,4.945223319044946,5.013725475017184,9.229652333333334,0.10242730302674774,9.125887,9.330687,13.085353666666666,0.2518734724049628,12.795903,13.254655,407.49643333333336,4.534364042999217,402.8466666666667,411.9058333333333,8.850116666666667,0.005059012859354799,8.8456,8.855583333333334,77.59227364188108,1.1305428969167137,76.29312800867004,78.35271895079356,0.6358194702557988,0.004371317036192123,0.6309471221299313,0.6393973887893433,0.7622837053151916
B_H3,1000000,3,1,LOCAL_QUORUM,32,CONCURRENT_WRITE,scylla,3,8271.719471068916,1309.7994186238134,6760.61269122685,9081.969679579186,3.9381151659090503,0.6861700687262268,3.5206544237945865,4.730047268625822,7.473833666666667,2.026991726464943,6.266879,9.814015,11.599871,5.321490663939945,8.445951,17.743871,,,,,,,,,,,,,3.9381151659090503,0.6861700687262268,3.5206544237945865,4.730047268625822,7.473833666666667,2.026991726464943,6.266879,9.814015,11.599871,5.321490663939945,8.445951,17.743871,353.2924,16.20684780208663,343.7808,372.0056,11.726013333333334,0.001740957590905914,11.72424,11.72772,89.0570644036597,9.827077995677582,77.72194047613068,95.18035226508636,0.4374242874048373,0.09773699330581948,0.3788724386227454,0.5502542698278609,15.834669239025269
B_H3,1000000,3,1,LOCAL_QUORUM,32,READ_SINGLE,cassandra,3,5365.526750090505,22.142588121441126,5343.103222840871,5387.37727670636,5.95999626236834,0.02469421009420187,5.935579133178589,5.984958526966541,11.288575,0.02167399474024098,11.263999,11.304959,16.089087,0.10836997370120524,15.966207,16.171007,5.95999626236834,0.02469421009420187,5.935579133178589,5.984958526966541,11.288575,0.02167399474024098,11.263999,11.304959,16.089087,0.10836997370120524,15.966207,16.171007,,,,,,,,,,,,,439.2402666666667,1.1334807511966691,438.5492,440.5484,8.860240000000001,0.017332835890298163,8.84032,8.87188,74.26376218284761,0.315037000591588,73.90562120642674,74.49805578667073,0.818648315167619,0.0053128410046746274,0.8141683373401273,0.8245178534390454,0.41268246628474325
B_H3,1000000,3,1,LOCAL_QUORUM,32,READ_SINGLE,scylla,3,8227.358784513715,93.6111685255551,8133.942545281531,8321.16367215593,3.887128392183265,0.04423522744097311,3.842961649608975,3.9314317878749176,6.912681666666667,0.12028113982388626,6.782975,7.020543,9.385300333333333,0.254523915146167,9.101311,9.592831,3.887128392183265,0.04423522744097311,3.842961649608975,3.9314317878749176,6.912681666666667,0.12028113982388626,6.782975,7.020543,9.385300333333333,0.254523915146167,9.101311,9.592831,,,,,,,,,,,,,364.5504,2.765112482341356,361.6752,367.1904,11.726386666666668,0.0002722743714219448,11.726080000000001,11.726600000000001,95.05447387373007,0.5378692110498416,94.43670912072135,95.41883886598413,0.443147819982373,0.007441594670050007,0.43464497785355255,0.44847329320221313,1.137803406626177
C_H4,1000000,3,3,LOCAL_QUORUM,32,BALANCED,cassandra,3,3197.8635547597837,26.86256406269349,3167.941888166847,3219.9037771010894,10.001879276871088,0.08421971649889222,9.933229695672278,10.095856283674712,17.754793666666668,0.24865565218859104,17.530879,18.022399,24.739839,0.4999134020367931,24.166399,25.083903,11.074693404043808,0.09062823284169602,10.98812153661945,11.168895547512834,19.300351,0.2898625497162413,19.038207,19.611647,26.569385666666665,0.5294677464674631,25.968639,26.968063,8.929070101323475,0.08127535289308747,8.878345134686187,9.022813256674722,15.548415,0.19864544301845977,15.368191,15.761407,21.708799,0.4115613839222531,21.233663,21.954559,480.6716,1.4490537050089016,479.0104,481.67560000000003,8.92028,0.028005742268327756,8.90024,8.95228,53.73394348755181,2.001583943561922,51.4331485727329,55.074328715837325,1.50317679638365,0.014052977679299262,1.494224899821155,1.5193738300500346,0.8400159544865681
C_H4,1000000,3,3,LOCAL_QUORUM,32,BALANCED,scylla,3,5138.318115580707,70.14388397879026,5062.196934048691,5200.344072007548,6.224443223726421,0.08546187673154088,6.149757870996688,6.317645598803361,11.457876333333333,0.2722325393433589,11.288575,11.771903,15.043241666666667,0.412565690194099,14.753791,15.515647,7.198246175718231,0.12510777681413338,7.11756931596197,7.342365090487677,12.724905666666666,0.34017356034432417,12.492799,13.115391,16.310271,0.4816589486846471,15.958015,16.859135,5.250641021439763,0.06001878678995258,5.1819464260314065,5.2929283562344995,9.098580333333333,0.14101983323395825,8.986623,9.256959,11.968511,0.2565809727629857,11.796479,12.263423,444.0122666666667,0.9912917095049922,443.2168,445.1228,11.73444,0.004174781431404335,11.72968,11.73748,65.1565245987075,1.0371602156961521,64.26723506372234,66.2958451216769,0.8642451933314765,0.013776230271923144,0.8522836063593384,0.8793075532207623,1.3651136889733606
C_H4,1000000,3,3,LOCAL_QUORUM,32,READ_HEAVY,cassandra,3,3177.940827922435,22.34246826690112,3152.1765288185043,3191.9790730672808,10.064812896605819,0.07090485670192277,10.020376961678563,10.146584071113868,17.569108333333332,0.1522331360162199,17.465343,17.743871,24.04078833333333,0.37516617308778377,23.740415,24.461311,10.437703449876182,0.0728596264063051,10.395127443442998,10.521832426328533,18.055167,0.15629339876015264,17.956863,18.235391,24.619689666666666,0.4241948066694521,24.297471,25.100287,8.573260589637618,0.06459646856279389,8.521384817696097,8.645613795976631,14.882132333333333,0.13012994793410607,14.802943,15.032319,20.376233666666668,0.28203966646791595,20.152319,20.692991,481.54173333333335,1.9078974535685282,480.4048,483.7444,8.933906666666667,0.017129171997890748,8.91416,8.94476,53.77041746015732,1.0036154303818938,52.81418622333986,54.815507767949576,1.5153417428988059,0.01672234805466738,1.505037436032946,1.5346361334062613,0.7030485926796634
C_H4,1000000,3,3,LOCAL_QUORUM,32,READ_HEAVY,scylla,3,4946.288123437524,117.41073751063115,4821.014873637948,5053.8161834478105,6.468645741217761,0.15453544381254375,6.328638802832956,6.634460202981084,11.400532333333334,0.2986805147265777,11.132927,11.722751,14.644564333333333,0.44662054747775926,14.237695,15.122431,6.8289553662380005,0.1834060607603541,6.661405316800774,7.024904446886753,11.780095,0.31118819185823854,11.501567,12.115967,15.040511,0.48664892998546716,14.589951,15.556607,5.027418099529655,0.039866031640589696,4.997580062722251,5.072694475334463,8.492372333333334,0.07785992153433809,8.413183,8.568831,10.999124333333333,0.148664675956777,10.829823,11.108351,440.6906666666667,3.0272883267593254,437.3204,443.1792,11.740733333333333,0.0010440945040247028,11.73964,11.74172,63.27325959852757,2.051235819361973,61.546103935606745,65.54049991565324,0.8913279537366903,0.024463634146578137,0.873740523935619,0.9192653655216293,2.373714077720045
C_H4,1000000,3,3,LOCAL_QUORUM,32,WRITE_HEAVY,cassandra,3,3321.1155740997665,86.19112796389689,3222.337807848928,3381.046051533445,9.63429096435369,0.25358424429854864,9.45912635648705,9.925080032617483,17.334271,0.6535142006842691,16.826367,18.071551,24.696148333333333,1.16237908125247,23.658495,25.952255,11.532943083647115,0.2936621795437981,11.311785592691782,11.866130227079958,20.496383,0.7508092018615649,19.841023,21.315583,28.677460333333332,1.238519145620822,27.475967,29.949951,9.159626909877556,0.24379184146191846,8.995959644938818,9.439814346832742,16.211967,0.6256564582196844,15.753215,16.924671,22.99221233333333,1.1462166462538115,21.970943,24.231935,484.7805333333333,3.5943021872587804,480.6576,487.2544,8.917293333333333,0.020609758206571318,8.89352,8.93012,53.5083810806545,0.5586178293833832,52.87975438121953,53.947895204623265,1.4601668985071559,0.02745697523993193,1.4411350587165468,1.491642492693412,2.5952462671299887
