"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"c_h4-1m-n3-c32-balanced-r1-cassandra","cassandra","1000000","3","3","LOCAL_QUORUM","32","MIXED_WORKLOAD","BALANCED","1","COMPLETED","3167.941888166847","180.018138","570287","0","10.095856283674712","9.232383","18.022399","25.083903","224.264191","285144","0","11.168895547512834","10.297343","19.611647","26.968063","224.264191","285143","0","9.022813256674722","8.273919","15.761407","21.954559","222.298111"
