"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"b_h3-1m-n1-c32-read_single-r1-cassandra","cassandra","1000000","1","1","LOCAL_QUORUM","32","READ_SINGLE","READ_SINGLE","1","COMPLETED","6072.45110848352","180.0108359","1093107","0","5.265140511572975","2.748415","37.879807","49.315839","95.354879","1093107","0","5.265140511572975","2.748415","37.879807","49.315839","95.354879","0","0",,,,,
