"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"c_h4-1m-n3-c32-balanced-r1-scylla","scylla","1000000","3","3","LOCAL_QUORUM","32","MIXED_WORKLOAD","BALANCED","1","COMPLETED","5152.413340685881","180.0096263","927484","0","6.205926201379215","5.672959","11.288575","14.753791","41.254911","463742","0","7.134804120705048","6.664191","12.492799","15.958015","41.254911","463742","0","5.277048282053383","4.911103","9.052159","11.845631","37.093375"
