"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"b_h3-1m-n3-c8-concurrent_write-r3-cassandra","cassandra","1000000","3","1","LOCAL_QUORUM","8","CONCURRENT_WRITE","CONCURRENT_WRITE","3","COMPLETED","2681.9391275266807","180.0029669","482757","0","2.9794861603663954","2.600959","5.222399","8.036351","212.860927","0","0",,,,,,"482757","0","2.9794861603663954","2.600959","5.222399","8.036351","212.860927"
