"id","database","datasetSize","nodes","rf","cl","concurrency","operation","profile","repetition","status","throughput","elapsedSeconds","total_successful","total_failed","total_meanMs","total_p50Ms","total_p95Ms","total_p99Ms","total_maxMs","read_successful","read_failed","read_meanMs","read_p50Ms","read_p95Ms","read_p99Ms","read_maxMs","write_successful","write_failed","write_meanMs","write_p50Ms","write_p95Ms","write_p99Ms","write_maxMs"
"c_h4-1m-n3-c32-write_heavy-r2-cassandra","cassandra","1000000","3","3","LOCAL_QUORUM","32","MIXED_WORKLOAD","WRITE_HEAVY","2","COMPLETED","3222.337807848928","180.0112324","580057","0","9.925080032617483","8.978431","18.071551","25.952255","184.549375","116012","0","11.866130227079958","10.829823","21.315583","29.949951","145.227775","464045","0","9.439814346832742","8.577023","16.924671","24.231935","184.549375"
